@RELATION submissions

@ATTRIBUTE file STRING
@ATTRIBUTE predicted_label NUMERIC

@DATA
article_0579/1.txt,1
article_0579/2.txt,1
article_0580/1.txt,1
article_0580/2.txt,1
article_0581/1.txt,1
article_0581/2.txt,1
article_0582/1.txt,1
article_0582/2.txt,1
article_0583/1.txt,1
article_0583/2.txt,1
article_0584/1.txt,1
article_0584/2.txt,1
article_0585/1.txt,1
article_0585/2.txt,1
article_0586/1.txt,1
article_0586/2.txt,0
article_0587/1.txt,0
article_0587/2.txt,1
article_0588/1.txt,1
article_0588/2.txt,1
article_0589/1.txt,1
article_0589/2.txt,1
article_0590/1.txt,1
article_0590/2.txt,1
article_0591/1.txt,1
article_0591/2.txt,1
article_0592/1.txt,1
article_0592/2.txt,1
article_0593/1.txt,1
article_0593/2.txt,1
article_0594/1.txt,1
article_0594/2.txt,1
article_0595/1.txt,1
article_0595/2.txt,1
article_0596/1.txt,1
article_0596/2.txt,1
article_0597/1.txt,1
article_0597/2.txt,1
article_0598/1.txt,0
article_0598/2.txt,1
article_0599/1.txt,1
article_0599/2.txt,1
article_0600/1.txt,1
article_0600/2.txt,1
article_0601/1.txt,1
article_0601/2.txt,1
article_0602/1.txt,1
article_0602/2.txt,1
article_0603/1.txt,1
article_0603/2.txt,1
article_0604/1.txt,1
article_0604/2.txt,1
article_0605/1.txt,1
article_0605/2.txt,1
article_0606/1.txt,1
article_0606/2.txt,1
article_0607/1.txt,1
article_0607/2.txt,1
article_0608/1.txt,0
article_0608/2.txt,1
article_0609/1.txt,1
article_0609/2.txt,1
article_0610/1.txt,1
article_0610/2.txt,1
article_0611/1.txt,1
article_0611/2.txt,1
article_0612/1.txt,1
article_0612/2.txt,1
article_0613/1.txt,1
article_0613/2.txt,1
article_0614/1.txt,1
article_0614/2.txt,1
article_0615/1.txt,1
article_0615/2.txt,1
article_0616/1.txt,1
article_0616/2.txt,1
article_0617/1.txt,1
article_0617/2.txt,1
article_0618/1.txt,1
article_0618/2.txt,1
article_0619/1.txt,1
article_0619/2.txt,1
article_0620/1.txt,1
article_0620/2.txt,1
article_0621/1.txt,1
article_0621/2.txt,1
article_0622/1.txt,1
article_0622/2.txt,1
article_0623/1.txt,0
article_0623/2.txt,1
article_0624/1.txt,1
article_0624/2.txt,1
article_0625/1.txt,1
article_0625/2.txt,1
article_0626/1.txt,1
article_0626/2.txt,1
article_0627/1.txt,1
article_0627/2.txt,1
article_0628/1.txt,1
article_0628/2.txt,1
article_0629/1.txt,1
article_0629/2.txt,1
article_0630/1.txt,1
article_0630/2.txt,1
article_0631/1.txt,1
article_0631/2.txt,1
article_0632/1.txt,1
article_0632/2.txt,1
article_0633/1.txt,1
article_0633/2.txt,1
article_0634/1.txt,1
article_0634/2.txt,1
article_0635/1.txt,1
article_0635/2.txt,1
article_0636/1.txt,1
article_0636/2.txt,1
article_0637/1.txt,1
article_0637/2.txt,1
article_0638/1.txt,1
article_0638/2.txt,1
article_0639/1.txt,1
article_0639/2.txt,1
article_0640/1.txt,1
article_0640/2.txt,1
article_0641/1.txt,1
article_0641/2.txt,1
article_0642/1.txt,1
article_0642/2.txt,1
article_0643/1.txt,1
article_0643/2.txt,1
article_0644/1.txt,1
article_0644/2.txt,1
article_0645/1.txt,1
article_0645/2.txt,0
article_0646/1.txt,1
article_0646/2.txt,1
article_0647/1.txt,1
article_0647/2.txt,1
article_0648/1.txt,1
article_0648/2.txt,1
article_0649/1.txt,1
article_0649/2.txt,1
article_0650/1.txt,1
article_0650/2.txt,1
article_0651/1.txt,1
article_0651/2.txt,1
article_0652/1.txt,1
article_0652/2.txt,1
article_0653/1.txt,1
article_0653/2.txt,0
article_0654/1.txt,1
article_0654/2.txt,1
article_0655/1.txt,1
article_0655/2.txt,1
article_0656/1.txt,1
article_0656/2.txt,1
article_0657/1.txt,1
article_0657/2.txt,1
article_0658/1.txt,1
article_0658/2.txt,1
article_0659/1.txt,1
article_0659/2.txt,1
article_0660/1.txt,1
article_0660/2.txt,1
article_0661/1.txt,1
article_0661/2.txt,1
article_0662/1.txt,1
article_0662/2.txt,1
article_0663/1.txt,1
article_0663/2.txt,1
article_0664/1.txt,1
article_0664/2.txt,1
article_0665/1.txt,1
article_0665/2.txt,1
article_0666/1.txt,1
article_0666/2.txt,1
article_0667/1.txt,1
article_0667/2.txt,1
article_0668/1.txt,1
article_0668/2.txt,1
article_0669/1.txt,1
article_0669/2.txt,1
article_0670/1.txt,1
article_0670/2.txt,1
article_0671/1.txt,1
article_0671/2.txt,1
article_0672/1.txt,1
article_0672/2.txt,1
article_0673/1.txt,1
article_0673/2.txt,1
article_0674/1.txt,1
article_0674/2.txt,1
article_0675/1.txt,1
article_0675/2.txt,1
article_0676/1.txt,1
article_0676/2.txt,1
article_0677/1.txt,1
article_0677/2.txt,1
article_0678/1.txt,1
article_0678/2.txt,1
article_0679/1.txt,1
article_0679/2.txt,1
article_0680/1.txt,1
article_0680/2.txt,1
article_0681/1.txt,1
article_0681/2.txt,1
article_0682/1.txt,1
article_0682/2.txt,1
article_0683/1.txt,1
article_0683/2.txt,1
article_0684/1.txt,1
article_0684/2.txt,1
article_0685/1.txt,1
article_0685/2.txt,1
article_0686/1.txt,1
article_0686/2.txt,1
article_0687/1.txt,1
article_0687/2.txt,1
article_0688/1.txt,1
article_0688/2.txt,1
article_0689/1.txt,1
article_0689/2.txt,1
article_0690/1.txt,1
article_0690/2.txt,1
article_0691/1.txt,1
article_0691/2.txt,1
article_0692/1.txt,1
article_0692/2.txt,1
article_0693/1.txt,1
article_0693/2.txt,1
article_0694/1.txt,1
article_0694/2.txt,1
article_0695/1.txt,1
article_0695/2.txt,1
article_0696/1.txt,1
article_0696/2.txt,1
article_0697/1.txt,1
article_0697/2.txt,1
article_0698/1.txt,1
article_0698/2.txt,1
article_0699/1.txt,1
article_0699/2.txt,1
article_0700/1.txt,1
article_0700/2.txt,1
article_0701/1.txt,1
article_0701/2.txt,1
article_0702/1.txt,1
article_0702/2.txt,1
article_0703/1.txt,1
article_0703/2.txt,0
article_0704/1.txt,1
article_0704/2.txt,1
article_0705/1.txt,1
article_0705/2.txt,1
article_0706/1.txt,0
article_0706/2.txt,1
article_0707/1.txt,1
article_0707/2.txt,0
article_0708/1.txt,1
article_0708/2.txt,1
article_0709/1.txt,0
article_0709/2.txt,1
article_0710/1.txt,1
article_0710/2.txt,1
article_0711/1.txt,1
article_0711/2.txt,1
article_0712/1.txt,1
article_0712/2.txt,0
article_0713/1.txt,1
article_0713/2.txt,1
article_0714/1.txt,1
article_0714/2.txt,1
article_0715/1.txt,1
article_0715/2.txt,1
article_0716/1.txt,1
article_0716/2.txt,1
article_0717/1.txt,1
article_0717/2.txt,1
article_0718/1.txt,1
article_0718/2.txt,1
article_0719/1.txt,1
article_0719/2.txt,1
article_0720/1.txt,1
article_0720/2.txt,1
article_0721/1.txt,1
article_0721/2.txt,1
article_0722/1.txt,1
article_0722/2.txt,1
article_0723/1.txt,1
article_0723/2.txt,1
article_0724/1.txt,1
article_0724/2.txt,1
article_0725/1.txt,1
article_0725/2.txt,1
article_0726/1.txt,0
article_0726/2.txt,1
article_0727/1.txt,1
article_0727/2.txt,1
article_0728/1.txt,1
article_0728/2.txt,1
article_0729/1.txt,1
article_0729/2.txt,1
article_0730/1.txt,1
article_0730/2.txt,1
article_0731/1.txt,1
article_0731/2.txt,0
article_0732/1.txt,1
article_0732/2.txt,1
article_0733/1.txt,1
article_0733/2.txt,1
article_0734/1.txt,1
article_0734/2.txt,1
article_0735/1.txt,0
article_0735/2.txt,1
article_0736/1.txt,1
article_0736/2.txt,1
article_0737/1.txt,1
article_0737/2.txt,0
article_0738/1.txt,0
article_0738/2.txt,1
article_0739/1.txt,1
article_0739/2.txt,0
article_0740/1.txt,0
article_0740/2.txt,1
article_0741/1.txt,1
article_0741/2.txt,0
article_0742/1.txt,1
article_0742/2.txt,1
article_0743/1.txt,1
article_0743/2.txt,1
article_0744/1.txt,1
article_0744/2.txt,0
article_0745/1.txt,1
article_0745/2.txt,1
article_0746/1.txt,1
article_0746/2.txt,0
article_0747/1.txt,1
article_0747/2.txt,1
article_0748/1.txt,1
article_0748/2.txt,1
article_0749/1.txt,1
article_0749/2.txt,0
article_0750/1.txt,0
article_0750/2.txt,1
article_0751/1.txt,1
article_0751/2.txt,1
article_0752/1.txt,1
article_0752/2.txt,1
article_0753/1.txt,1
article_0753/2.txt,1
article_0754/1.txt,1
article_0754/2.txt,1
article_0755/1.txt,1
article_0755/2.txt,1
article_0756/1.txt,1
article_0756/2.txt,0
article_0757/1.txt,0
article_0757/2.txt,1
article_0758/1.txt,1
article_0758/2.txt,1
article_0759/1.txt,0
article_0759/2.txt,1
article_0760/1.txt,0
article_0760/2.txt,1
article_0761/1.txt,0
article_0761/2.txt,1
article_0762/1.txt,1
article_0762/2.txt,1
article_0763/1.txt,0
article_0763/2.txt,1
article_0764/1.txt,1
article_0764/2.txt,1
article_0765/1.txt,1
article_0765/2.txt,1
article_0766/1.txt,1
article_0766/2.txt,1
article_0767/1.txt,1
article_0767/2.txt,0
article_0768/1.txt,1
article_0768/2.txt,0
article_0769/1.txt,0
article_0769/2.txt,1
article_0770/1.txt,0
article_0770/2.txt,1
article_0771/1.txt,1
article_0771/2.txt,1
article_0772/1.txt,1
article_0772/2.txt,0
article_0773/1.txt,0
article_0773/2.txt,1
article_0774/1.txt,1
article_0774/2.txt,1
article_0775/1.txt,1
article_0775/2.txt,1
article_0776/1.txt,1
article_0776/2.txt,1
article_0777/1.txt,1
article_0777/2.txt,1
article_0778/1.txt,1
article_0778/2.txt,1
article_0779/1.txt,1
article_0779/2.txt,1
article_0780/1.txt,0
article_0780/2.txt,0
article_0781/1.txt,1
article_0781/2.txt,1
article_0782/1.txt,1
article_0782/2.txt,0
article_0783/1.txt,1
article_0783/2.txt,0
article_0784/1.txt,1
article_0784/2.txt,1
article_0785/1.txt,0
article_0785/2.txt,1
article_0786/1.txt,1
article_0786/2.txt,0
article_0787/1.txt,1
article_0787/2.txt,1
article_0788/1.txt,1
article_0788/2.txt,1
article_0789/1.txt,1
article_0789/2.txt,1
article_0790/1.txt,1
article_0790/2.txt,1
article_0791/1.txt,0
article_0791/2.txt,1
article_0792/1.txt,1
article_0792/2.txt,0
article_0793/1.txt,1
article_0793/2.txt,1
article_0794/1.txt,1
article_0794/2.txt,1
article_0795/1.txt,1
article_0795/2.txt,1
article_0796/1.txt,0
article_0796/2.txt,1
article_0797/1.txt,0
article_0797/2.txt,0
article_0798/1.txt,1
article_0798/2.txt,1
article_0799/1.txt,1
article_0799/2.txt,1
article_0800/1.txt,1
article_0800/2.txt,0
article_0801/1.txt,1
article_0801/2.txt,1
article_0802/1.txt,0
article_0802/2.txt,1
article_0803/1.txt,1
article_0803/2.txt,1
article_0804/1.txt,0
article_0804/2.txt,1
article_0805/1.txt,1
article_0805/2.txt,0
article_0806/1.txt,1
article_0806/2.txt,1
article_0807/1.txt,1
article_0807/2.txt,1
article_0808/1.txt,1
article_0808/2.txt,0
article_0809/1.txt,1
article_0809/2.txt,1
article_0810/1.txt,1
article_0810/2.txt,1
article_0811/1.txt,1
article_0811/2.txt,1
article_0812/1.txt,1
article_0812/2.txt,0
article_0813/1.txt,0
article_0813/2.txt,1
article_0814/1.txt,1
article_0814/2.txt,1
article_0815/1.txt,1
article_0815/2.txt,0
article_0816/1.txt,1
article_0816/2.txt,1
article_0817/1.txt,1
article_0817/2.txt,1
article_0818/1.txt,1
article_0818/2.txt,0
article_0819/1.txt,1
article_0819/2.txt,1
article_0820/1.txt,1
article_0820/2.txt,1
article_0821/1.txt,0
article_0821/2.txt,0
article_0822/1.txt,1
article_0822/2.txt,1
article_0823/1.txt,1
article_0823/2.txt,1
article_0824/1.txt,1
article_0824/2.txt,1
article_0825/1.txt,1
article_0825/2.txt,0
article_0826/1.txt,1
article_0826/2.txt,0
article_0827/1.txt,1
article_0827/2.txt,1
article_0828/1.txt,1
article_0828/2.txt,1
article_0829/1.txt,1
article_0829/2.txt,0
article_0830/1.txt,0
article_0830/2.txt,1
article_0831/1.txt,1
article_0831/2.txt,1
article_0832/1.txt,0
article_0832/2.txt,1
article_0833/1.txt,1
article_0833/2.txt,1
article_0834/1.txt,1
article_0834/2.txt,1
article_0835/1.txt,1
article_0835/2.txt,0
article_0836/1.txt,1
article_0836/2.txt,0
article_0837/1.txt,0
article_0837/2.txt,0
article_0838/1.txt,1
article_0838/2.txt,0
article_0839/1.txt,1
article_0839/2.txt,0
article_0840/1.txt,1
article_0840/2.txt,0
article_0841/1.txt,1
article_0841/2.txt,1
article_0842/1.txt,1
article_0842/2.txt,1
article_0843/1.txt,0
article_0843/2.txt,1
article_0844/1.txt,0
article_0844/2.txt,1
article_0845/1.txt,1
article_0845/2.txt,0
article_0846/1.txt,0
article_0846/2.txt,1
article_0847/1.txt,1
article_0847/2.txt,1
article_0848/1.txt,1
article_0848/2.txt,1
article_0849/1.txt,1
article_0849/2.txt,0
article_0850/1.txt,1
article_0850/2.txt,1
article_0851/1.txt,1
article_0851/2.txt,0
article_0852/1.txt,1
article_0852/2.txt,1
article_0853/1.txt,1
article_0853/2.txt,0
article_0854/1.txt,1
article_0854/2.txt,0
article_0855/1.txt,1
article_0855/2.txt,1
article_0856/1.txt,0
article_0856/2.txt,1
article_0857/1.txt,1
article_0857/2.txt,0
article_0858/1.txt,0
article_0858/2.txt,1
article_0859/1.txt,1
article_0859/2.txt,1
article_0860/1.txt,0
article_0860/2.txt,1
article_0861/1.txt,1
article_0861/2.txt,0
article_0862/1.txt,0
article_0862/2.txt,1
article_0863/1.txt,1
article_0863/2.txt,1
article_0864/1.txt,1
article_0864/2.txt,0
article_0865/1.txt,0
article_0865/2.txt,1
article_0866/1.txt,0
article_0866/2.txt,1
article_0867/1.txt,0
article_0867/2.txt,1
article_0868/1.txt,1
article_0868/2.txt,1
article_0869/1.txt,1
article_0869/2.txt,1
article_0870/1.txt,1
article_0870/2.txt,1
article_0871/1.txt,1
article_0871/2.txt,1
article_0872/1.txt,1
article_0872/2.txt,1
article_0873/1.txt,1
article_0873/2.txt,1
article_0874/1.txt,1
article_0874/2.txt,1
article_0875/1.txt,0
article_0875/2.txt,1
article_0876/1.txt,1
article_0876/2.txt,0
article_0877/1.txt,1
article_0877/2.txt,1
article_0878/1.txt,1
article_0878/2.txt,1
article_0879/1.txt,1
article_0879/2.txt,1
article_0880/1.txt,1
article_0880/2.txt,1
article_0881/1.txt,1
article_0881/2.txt,1
article_0882/1.txt,1
article_0882/2.txt,1
article_0883/1.txt,1
article_0883/2.txt,1
article_0884/1.txt,1
article_0884/2.txt,1
article_0885/1.txt,1
article_0885/2.txt,1
article_0886/1.txt,1
article_0886/2.txt,0
article_0887/1.txt,1
article_0887/2.txt,1
article_0888/1.txt,1
article_0888/2.txt,1
article_0889/1.txt,1
article_0889/2.txt,0
article_0890/1.txt,1
article_0890/2.txt,0
article_0891/1.txt,0
article_0891/2.txt,1
article_0892/1.txt,1
article_0892/2.txt,0
article_0893/1.txt,1
article_0893/2.txt,1
article_0894/1.txt,0
article_0894/2.txt,1
article_0895/1.txt,1
article_0895/2.txt,0
article_0896/1.txt,1
article_0896/2.txt,1
article_0897/1.txt,0
article_0897/2.txt,1
article_0898/1.txt,1
article_0898/2.txt,0
article_0899/1.txt,1
article_0899/2.txt,1
article_0900/1.txt,1
article_0900/2.txt,1
article_0901/1.txt,1
article_0901/2.txt,0
article_0902/1.txt,1
article_0902/2.txt,0
article_0903/1.txt,1
article_0903/2.txt,1
article_0904/1.txt,1
article_0904/2.txt,1
article_0905/1.txt,1
article_0905/2.txt,1
article_0906/1.txt,1
article_0906/2.txt,1
article_0907/1.txt,1
article_0907/2.txt,1
article_0908/1.txt,1
article_0908/2.txt,1
article_0909/1.txt,1
article_0909/2.txt,1
article_0910/1.txt,1
article_0910/2.txt,1
article_0911/1.txt,1
article_0911/2.txt,1
article_0912/1.txt,1
article_0912/2.txt,1
article_0913/1.txt,1
article_0913/2.txt,0
article_0914/1.txt,1
article_0914/2.txt,1
article_0915/1.txt,1
article_0915/2.txt,0
article_0916/1.txt,0
article_0916/2.txt,1
article_0917/1.txt,1
article_0917/2.txt,1
article_0918/1.txt,1
article_0918/2.txt,1
article_0919/1.txt,1
article_0919/2.txt,0
article_0920/1.txt,1
article_0920/2.txt,0
article_0921/1.txt,1
article_0921/2.txt,1
article_0922/1.txt,0
article_0922/2.txt,1
article_0923/1.txt,1
article_0923/2.txt,1
article_0924/1.txt,1
article_0924/2.txt,0
article_0925/1.txt,1
article_0925/2.txt,1
article_0926/1.txt,1
article_0926/2.txt,1
article_0927/1.txt,1
article_0927/2.txt,0
article_0928/1.txt,0
article_0928/2.txt,1
article_0929/1.txt,1
article_0929/2.txt,1
article_0930/1.txt,1
article_0930/2.txt,1
article_0931/1.txt,1
article_0931/2.txt,0
article_0932/1.txt,1
article_0932/2.txt,1
article_0933/1.txt,1
article_0933/2.txt,1
article_0934/1.txt,0
article_0934/2.txt,1
article_0935/1.txt,1
article_0935/2.txt,0
article_0936/1.txt,1
article_0936/2.txt,1
article_0937/1.txt,1
article_0937/2.txt,1
article_0938/1.txt,1
article_0938/2.txt,1
article_0939/1.txt,1
article_0939/2.txt,0
article_0940/1.txt,1
article_0940/2.txt,1
article_0941/1.txt,1
article_0941/2.txt,1
article_0942/1.txt,1
article_0942/2.txt,1
article_0943/1.txt,1
article_0943/2.txt,0
article_0944/1.txt,1
article_0944/2.txt,1
article_0945/1.txt,1
article_0945/2.txt,0
article_0946/1.txt,1
article_0946/2.txt,1
article_0947/1.txt,1
article_0947/2.txt,0
article_0948/1.txt,1
article_0948/2.txt,1
article_0949/1.txt,1
article_0949/2.txt,1
article_0950/1.txt,1
article_0950/2.txt,1
article_0951/1.txt,1
article_0951/2.txt,1
article_0952/1.txt,0
article_0952/2.txt,0
article_0953/1.txt,1
article_0953/2.txt,1
article_0954/1.txt,1
article_0954/2.txt,1
article_0955/1.txt,1
article_0955/2.txt,1
article_0956/1.txt,1
article_0956/2.txt,0
article_0957/1.txt,0
article_0957/2.txt,1
article_0958/1.txt,1
article_0958/2.txt,1
article_0959/1.txt,1
article_0959/2.txt,0
article_0960/1.txt,1
article_0960/2.txt,0
article_0961/1.txt,0
article_0961/2.txt,1
article_0962/1.txt,1
article_0962/2.txt,0
article_0963/1.txt,1
article_0963/2.txt,0
article_0964/1.txt,1
article_0964/2.txt,1
article_0965/1.txt,1
article_0965/2.txt,1
article_0966/1.txt,1
article_0966/2.txt,1
article_0967/1.txt,1
article_0967/2.txt,1
article_0968/1.txt,1
article_0968/2.txt,1
article_0969/1.txt,1
article_0969/2.txt,0
article_0970/1.txt,1
article_0970/2.txt,1
article_0971/1.txt,1
article_0971/2.txt,1
article_0972/1.txt,1
article_0972/2.txt,1
article_0973/1.txt,1
article_0973/2.txt,0
article_0974/1.txt,1
article_0974/2.txt,1
article_0975/1.txt,1
article_0975/2.txt,1
article_0976/1.txt,1
article_0976/2.txt,1
article_0977/1.txt,1
article_0977/2.txt,1
article_0978/1.txt,1
article_0978/2.txt,1
article_0979/1.txt,1
article_0979/2.txt,0
article_0980/1.txt,0
article_0980/2.txt,1
article_0981/1.txt,1
article_0981/2.txt,0
article_0982/1.txt,0
article_0982/2.txt,1
article_0983/1.txt,1
article_0983/2.txt,1
article_0984/1.txt,1
article_0984/2.txt,1
article_0985/1.txt,1
article_0985/2.txt,1
article_0986/1.txt,1
article_0986/2.txt,1
article_0987/1.txt,0
article_0987/2.txt,1
article_0988/1.txt,1
article_0988/2.txt,1
article_0989/1.txt,1
article_0989/2.txt,0
article_0990/1.txt,1
article_0990/2.txt,1
article_0991/1.txt,1
article_0991/2.txt,0
article_0992/1.txt,1
article_0992/2.txt,1
article_0993/1.txt,1
article_0993/2.txt,0
article_0994/1.txt,1
article_0994/2.txt,1
article_0995/1.txt,0
article_0995/2.txt,1
article_0996/1.txt,1
article_0996/2.txt,1
article_0997/1.txt,0
article_0997/2.txt,1
article_0998/1.txt,1
article_0998/2.txt,1
article_0999/1.txt,1
article_0999/2.txt,1
article_1000/1.txt,1
article_1000/2.txt,1
article_1001/1.txt,1
article_1001/2.txt,1
article_1002/1.txt,1
article_1002/2.txt,1
article_1003/1.txt,0
article_1003/2.txt,1
article_1004/1.txt,0
article_1004/2.txt,0
article_1005/1.txt,1
article_1005/2.txt,1
article_1006/1.txt,1
article_1006/2.txt,1
article_1007/1.txt,1
article_1007/2.txt,1
article_1008/1.txt,1
article_1008/2.txt,0
article_1009/1.txt,1
article_1009/2.txt,1
article_1010/1.txt,1
article_1010/2.txt,0
article_1011/1.txt,1
article_1011/2.txt,1
article_1012/1.txt,1
article_1012/2.txt,1
article_1013/1.txt,1
article_1013/2.txt,1
article_1014/1.txt,1
article_1014/2.txt,0
article_1015/1.txt,0
article_1015/2.txt,1
article_1016/1.txt,1
article_1016/2.txt,0
article_1017/1.txt,1
article_1017/2.txt,1
article_1018/1.txt,1
article_1018/2.txt,1
article_1019/1.txt,1
article_1019/2.txt,1
article_1020/1.txt,1
article_1020/2.txt,1
article_1021/1.txt,0
article_1021/2.txt,1
article_1022/1.txt,1
article_1022/2.txt,1
article_1023/1.txt,1
article_1023/2.txt,1
article_1024/1.txt,1
article_1024/2.txt,1
article_1025/1.txt,1
article_1025/2.txt,0
article_1026/1.txt,1
article_1026/2.txt,0
article_1027/1.txt,1
article_1027/2.txt,1
article_1028/1.txt,1
article_1028/2.txt,0
article_1029/1.txt,0
article_1029/2.txt,1
article_1030/1.txt,1
article_1030/2.txt,1
article_1031/1.txt,1
article_1031/2.txt,1
article_1032/1.txt,0
article_1032/2.txt,1
article_1033/1.txt,1
article_1033/2.txt,1
article_1034/1.txt,1
article_1034/2.txt,1
article_1035/1.txt,1
article_1035/2.txt,1
article_1036/1.txt,1
article_1036/2.txt,1
article_1037/1.txt,1
article_1037/2.txt,1
article_1038/1.txt,0
article_1038/2.txt,1
article_1039/1.txt,1
article_1039/2.txt,1
article_1040/1.txt,1
article_1040/2.txt,0
article_1041/1.txt,1
article_1041/2.txt,0
article_1042/1.txt,1
article_1042/2.txt,1
article_1043/1.txt,1
article_1043/2.txt,1
article_1044/1.txt,1
article_1044/2.txt,1
article_1045/1.txt,1
article_1045/2.txt,1
article_1046/1.txt,1
article_1046/2.txt,0
article_1047/1.txt,1
article_1047/2.txt,1
article_1048/1.txt,1
article_1048/2.txt,1
article_1049/1.txt,1
article_1049/2.txt,1
article_1050/1.txt,1
article_1050/2.txt,1
article_1051/1.txt,1
article_1051/2.txt,1
article_1052/1.txt,1
article_1052/2.txt,0
article_1053/1.txt,1
article_1053/2.txt,1
article_1054/1.txt,0
article_1054/2.txt,1
article_1055/1.txt,1
article_1055/2.txt,1
article_1056/1.txt,1
article_1056/2.txt,0
article_1057/1.txt,0
article_1057/2.txt,1
article_1058/1.txt,1
article_1058/2.txt,1
article_1059/1.txt,0
article_1059/2.txt,1
article_1060/1.txt,1
article_1060/2.txt,0
article_1061/1.txt,0
article_1061/2.txt,1
article_1062/1.txt,0
article_1062/2.txt,1
article_1063/1.txt,1
article_1063/2.txt,1
article_1064/1.txt,1
article_1064/2.txt,0
article_1065/1.txt,1
article_1065/2.txt,0
article_1066/1.txt,0
article_1066/2.txt,1
article_1067/1.txt,1
article_1067/2.txt,1
